vtd_2012,sha
20173120950,f4709bb1a6a01f6e2f7f3e90c7c61ebe546f816c800acaf59b84c51d49498fd3
20173503150,4e914a885eaf6a10f855f76e02fb231a4ef11a99d3158c38e3f279c63ca1eed7
20173600430,a25f3d975a9d7291edee7eda7db792436a267bde22396a254ca7549e3c687c71
2017312038A,83be0e15b625d9e0625eb867a60c8f06b1fe13eacac51c82ba7fa15568a9318c
2017312037C,e05c725ea10b1c8645c4ec3473b6cfbad37a5d77f19ae405716a0832d141c50b
20015120020,c9be93d48b8f0d5c98b3947cd48a7dd29114087fd673cfa4a93fd8da0a63098e
2001500009G,f87e3d2667f585f1a163a77d29fec0750de0830fb0feeb46a2eac4512e8faffd
2001500009F,6f7670cf8f9cc3986c7b5b67b6fa340d8d424c88ca8966da2dccbcd5be4a8bc9
2001500009E,c4461a17d90d86e73085033e1651e76375e30385249f5277f5be8887c8939474
20015120030,b2c191cdf2c6477d606837a5578cd62f900995a867261335c2f6adea413f2b0b
2001500009H,c5a94601849484c4685a8da17cd604fb9a574aa6408981941b8dd26a018be825
2001500009I,522dfb9cf339d10cda611c3b348049a5d232fd81969273021c5a2bf9b127ab13
20173500660,b38cbdc21198207b110e79a690ecc85af4d5ba087a42a09a1c43b9588c136fd4
20173500670,62ca8a7ca16ef2cab4fc84e6bf5935fd2ae219e0c6aed0deb7287c047b037049
20173120380,68c72fb9c4be3fd704fe28b4c43b9373c4545859adeeadeda06ccd096ea1c70c
20173120920,7a9edee041b43052d9f39e5a62234c50048ed5856c421ef66ac97d0eb3e67c79
20173120900,a0dfb2b8a7649e490d4ff759c2920645e0ebcc57c8d4273ed2b087ad2503fb2e
2017312037A,f5fb9b50662bcc565476b1798e840c35fdb7ea72f0f5872765153ac4fe169e7d
20173120990,9d4fee5d23063db5a90950307462bcc50d9229f4c263b4a7dd1fac9abebd3e00
20173500650,609e50f03b9d29a52be1189ce1e1f558fc4f0df17e8467cfab1573bfdf8c2089
20173120980,ed467d1127e94f05db27ea60b64391a68cefbae5a4427dc2509f193befafdfcc
20173120370,1947ae75ff969f31b6f42cebc5454da4776735b62c1aedd262dffd1cec96a60c
20173700490,993244ab74fd96ead3ac251d3ef470f4c27ef654248745a88002544e84fc3acd
20173120360,f804e5d4a5ed25115d280d7753da18f73fdb3e50df5fc2a7afc031bdf1773802
20173500690,b4f0ada57b5bc5f3198986de6392f658c8b9df7e47a1f72e2d4e03e79afa6530
2001500009C,defa6c6b91c491297be5f44f014822da27c76fced753ce970136033123aa7f9c
20015000090,edd37b443ec628d55bc335b43634a09716d3de7e58bf409b105ae29f33de8d9a
2001500001A,a61dc07316cc77e06fb7f5044895daf08e0bb44b0e7f21c386b5d4d2443fe4e5
20015200020,1b5d0e049e5c747c041ecc71c459b36ad7e96929764ccf84f1c4decdda6cb586
2001580070B,637c407620e1e24cc2718fae739644316f44280b5f3f312e7d876ea2ed906901
20015000340,82e6fc8a55fa73b2c4fc51c4e94b9ba731e2127d808faf50c9514d181e29eb7c
20015800040,17dd59f51188ca52c8d0ebb088ccb0f795ebebdb48253f807444ddae8d47ded5
20015800060,49f44fa16f15370dbe3de0990830d48d3535f05bcb3a268d5b2b426cd753c5af
2001500001O,e27047dd6286f1481d5734394d63c458bc5ebac5b8f953d04ea1cedcdf199e7b
20173502730,c557f9cff10d2ec8d2fc9e2bfc86b6b41ace6b983a94746ab4c8284285307f22
20173502630,2d59fa14762b50c274d01402324f140fe0e82d4dbb74fdc2272866f749b95d72
20173503590,34132a7073f5ef0f46f9c2288f78daf1219bb6a8dadbb80ecda81f7499a90772
20173501220,ba7d4a13c523f47950c868d7c2ad72a7019a32ada60e22bae783782c2c760365
20173503950,5d4ebaf2d055e562b61e950aa84cf371e80adc2f808cac6966d9dc43c6894c39
20173700510,417ec9dd29664bed7cba802c327ce656fb6867eea97cb6b3ec3f6cfeddda08bd
20173501310,e76b734441d5c3c5379843b8ba8486fbda1b274e701c00a321ca3cdff0861219
20173503960,abbdfa9e8038981eb6e7f10aef80b59ebeb7bb6694d49096ac61e1f51926f6cf
20173503970,abbdfa9e8038981eb6e7f10aef80b59ebeb7bb6694d49096ac61e1f51926f6cf
20173502650,12e1a4522e37ca1b402f93290adb72e4b91698364493a9d00637d4525006417a
20173503640,12e1a4522e37ca1b402f93290adb72e4b91698364493a9d00637d4525006417a
20173600330,f8a3551c0c68a99ed0deaaa4e9bdb131dcc7590a08341d438cff437e3debe019
20173503610,f8a3551c0c68a99ed0deaaa4e9bdb131dcc7590a08341d438cff437e3debe019
20173503630,a2103acbb8fd990b5ee0c0427d6c5a5d761591d83c3c5826f28c4b4400b9605c
20173501210,a95b8f3827f268462230b7c3780eeab1502518ae4d1b9df70e62e386ebbbc8a9
20173700650,8325db22e3567dcedf9a4260405e85f56dda34d666a8a85a86733271e9b1fb52
20173502700,5fcf0dca60f1488cb5a310fe98175efaa8501d1c7c9ff62e8d1175ca310d1947
20173503670,acdab2b6a1f2c44533ea3985f4dba4f877c0302cd0cbf859266e4da1eaf6c5e7
20173502660,6aecf4d062646a98d672817e37503d4a475393e37f1212801414269b94baf9b2
20173502720,693153cd8e7dc41fc2ff87b059094be25dae52e0838f2d1cf1706a7daaf20be4
20173502670,c81b0ef7062e882f641f67107c6b7c84f6a240e95c47c2fa44468a3a68b984b9
20173502690,365e59e74ad24a87e23f6894a02aff60b085da2043347c3b5de1da8e824e4d17
20173503600,e227472e6420619d82f30c9479749076c6717917772512d13cb0dbea03a679dd
20173501330,635f3ab4dfa081509663b98834f6c84cf0db1538a94025775182a99f586058e1
20173501320,1a3ba154e550049cda803605e1a1f42b852a3af1cac7a1e35dbcdc46e21339b1
20173501200,9d09b488a50a1c8112f4694eb881593496d39de8f05dfbc7cbc1b7538436317a
20173503770,184600871d329c1840a2a208e1b20b97d325f52ef5c7b6463e135e7f690b4c36
2017312024A,7bb520fb95228cbe21575f07566bc69aa8d97a0a7b455b52148fde94aeeca83b
20173120630,07f3815522b41cd0b0a905624bff13778b116dc4605c1bbba5d96ae3ce4279a1
2017312013A,d546efdca24faad82cfe0ac07f71965fbd2ce5d7060411cdbb597457c98c43ad
20173120230,78e27f3f318b0e91e6afae04ae0463fd9828a7acd3a49f2ef8a91957ecb330b2
20173120240,78e27f3f318b0e91e6afae04ae0463fd9828a7acd3a49f2ef8a91957ecb330b2
20173121170,32e14e8c644177de22a77fa95d8da384d838d15ec975d7022802cfedb1180621
20173121180,713b02cbbef1c5c47a5fcd2b05b18fd5574a0798cf821b5ce3bfdb9abd6c010c
20173501160,3aebb614d456a665d79548b6db295df5d0dccd7f17cb16e86ffb1e538631768f
20173121160,2210aa560f78ee837a15eed471dd3ecd70bd989c77fa261afaf012d60c8986cc
20173501040,e574dc47e00ce5d2652774fd3ecad123627578b5cecbc5aceb744055f76659cb
20173501030,adc3d4c7c1ac999e34bc51ea383c99242d9d05fa1f790206e1b53375c0c0fb09
20173501020,3bc7e8aae856f99a2c73c0063257977583c241bd2cad218c15f8609c263c0949
20173501000,097ab23164bbd7a8ddc13ec3b6ad0703b07306126db31840ecb52dc41b95b944
20173500990,5e9c38080eef662a69edc5e2461b5dfd1d89e6d877af12e9c5250c46fffd1311
20173501190,1e8cb06d70b888d6b4ebd54261433dafac2abbf55e58879af8f5e3fb7550bdde
20173500890,1bb3c5ac26641540eaed9e9f4c094cdb93134ecfde79c243d99983cc5c367a54
20173121100,8f0cf047ea1351aabccefbe12b2e52cc7ad230e787448cfdfa0006135facb17b
20173501010,354e9b276466ce36316b4934c274fd001bb1be9eed84486a1a2adc44e7373d39
20173500740,7c327ab181347bd1b83ae201961299f06ec8419791412e4e6c5ed6357bb70e1a
20173500750,0063f8a39aed6984dff6002ef6db025e104ac4ab08f506812cbe5c4c1ed4a0c0
20173500020,bbff57fbf9d46b97fe4d2730390015503a55637a6534ac97a458f74c2ec7b4e1
20173120680,d431aa02c4bd3e307c077cadf60a0aa9b89870ec2d5eb8e3dfe6238eca8f1f79
20173120690,a883d1c3fff281b58aee962b45b97f1595fc10cebbd777bf9da25b12803f7c98
20173120700,f8311966e6126888feea97c483e5a0f942384a9b133dcc6be62bd2bb2534d865
20173120710,2b4f661ec732bd10866799959c8f94a3fb6a2da08075415ab96d54bd64922e5e
20173501840,53dbccc4d76264fe0c4c125e1119138ed10ecda3db47ba66ef7f9c38fb1ac598
20173501860,5f4b401864c40ccf59dc480c012a5acaeadc310817dab70bd7869e42bf3ac862
20173501830,990d66122c75d177464b81d1da7f7106951e3754d4bb4697b0039c5aa935c358
20173121270,12d8523773a2e78251082e463e7672e0dff80d4c0a8a82b1645a33cacd29d598
20173121290,d74910f2cc038dbbf7ccdd16cd5f6a722351624ebc57be9c038957157ced38d5
20173121280,e276dc9000b5852c3a528c010eea422e53f7a3651f7e6b301520d56f8e510e6c
20173121260,2a9edcc05752a61529bc97f85af133ffcb35d5519e3f7dff5dc5666642302667
20173501910,d54934c578deb18a1b9a1c4431797caa2fe0c83f79eb8adf12002ae905e61ce0
20173500950,a833f22c4c4e48ec684dda4210bb4a4d2bc236f5baee16e5a9727349acf9f76f
20173501880,61ec05a689b680f91093e0836b640e4177ba7a8758c015be2cf6130e0012cf26
20173501900,98165fbbd3ab3c0a063d1b61bc7761fc11a59b43c1d9503a1e382be9a348f149
20173121330,ddbfbd500902f0c9b9df62c2323b54d21b17f2767ff8be0ca12e723b71aba8e9
20105000100,94e52a9e2a290a06b9142ceec93894eed6d5aa9ac6658457a471d783ac5f9114
20053000060,99e3e155026a6d5a8648de4be9bc3f700a5516b1ec5e6f97549dae2780bfd3c0
20105000070,514543bafa8c03521296e147e36b99807263bd0cef07c9032ded855d455f8223
20105000180,43a32ecc7abafb7403f6d984955fd2ef5073057ea351c7b74b65077c88594382
20105000220,18f1e9cda91f467cba7739b06406f7531a997e8132edaecef24df7b9c150ea33
20141000050,06b42235d2faa5eb8218aa83ea100e91c1ad3e58b8bfe375d9004bbbd465410a
20105000090,a2451929cee6e777e24311b57b63f62391cb548243849acbd84c51286b6808ca
20105000030,6cbe61c00369f376153d46720589640d94ada4b962ecb2dfbe879da96017c5b5
20105000080,b1ecfab1de76335502916c57cd2a2c5cf601388c3b37d606ced4d5f44a6e5043
20105000170,0edb6ba78226c7c8763b3b5cdbad03622209f1348c7ea8f0d70925018e1ad42c
20123000180,e581108f728f585dac7bd60ee2eae0ab0dae136414407e5d66832d243060d825
20123000130,b5c35e00e766c9e51f234cea8b91a443f6885a6a159b8fefef1128bbdb671abf
20123000080,16c8faab08242a05ed7d566c32c8da1df866382a50efed97ee214084945ae4ee
20053000190,f42958583bd0857472c9caa7b6f3102b70b3be5a5a2b76720898133834e3c420
20105000210,c20388911218dfc9034a126a577beb2399646a99232cdd38a7f5a54cdfba30e8
20105000110,bb16f76d12d002657393aed847f6e9bdb186406710a622392759c59faaba5ca0
20053000110,e716f67165a09f4c34cfae62eb22de7fd5541eed8c01cd8fed7699705efb4f67
20105000060,128f7c50ceae55da4c9c1c798dc4695e9052b4dc7cf5e6439f23ed381715d316
2010500013A,e78f1506cd8b458b2c3a6a865565fb291dbdd2f2aeabb26ffe9033c9f9ecb4ec
20105900010,47974e9f14b734dde73b2ffb94a113be66d41b088b47526777089e3aa0296b4b
20105000120,3d8cc956c3f6978440710ce16552a17df2d749de4b5bd88781bd3fbe32dc40bf
2010500013B,c723a0db614db91ba603494f8d05298b826141cc108af44d80a693c7e8ffc58b
2010500005A,4a24bc37f5c1d0b73bbea437139fa08555c334ee294163dd3d9a36bcdcf9e539
20105000160,a6e27a81850e4a8d92f775072584b500418cedd6fa7cf46da9d2487ef1b583ba
20105000010,8f479dbb707fe1250db1e006ff500cda292de66d1a48c74e07430a3834b144af
20123000230,5f5b019c961a6196dcc88e6ebc4d61bdf961557792ea72e491b39a4fde9a389c
2010500002A,54cf4651513844507eae4a9865ce4c6aac54df27f8192c8dc990744379bce395
20105000200,c2194c00a5c222877710b13ba4bc87861c67057bab6c3222046f5cf389906d6e
20123000240,d532fce64ba98a61d44915f89b9ee2f77d7afcdfd5ff9fc8798041c428438a6c
20141000020,cabd22e87d344f77cc1c20b12007565cc802f5247c90b2492b69aa4e0dda1671
20141000030,2d9183cf94fbc28edac79739de0d6629d9b1d9a6432e6e2d1ff7e62083723448
20123000280,3b4832c3c93e4963b3d8b6156a0a5745b750bdd4e3f33a8f4c4f25f4aa0a847c
20159000090,94e95b2e381a1e0cb0920fadbbb4385cd4d76a9b047cf23e8e5b2f925d6a8199
20159000060,78fa40b575462f016af8e23a9dc55141e3bf45cd9ac1ac3b796af3c5fed2a013
20159000050,179ea63a50e582b2d20919106c10b0478c39fa9b2df6a2a18cbf33c7fd0d0395
20009000280,3f0c5ede6eb1bcb369fbb1d837c2164a965dcf86bec16e7a2d22c20680d429d2
20009000060,200cfa50f022133ceb41cfe69e0ead15f2b05f8206f584d1bce838f13be9dd0c
20053000220,e1d3152822cec1a06dd9374e1c603be97be78c4dbc2d8fff353f79be50faaf17
20053000180,d7128056cd355a1000ad31678e47bcbd68e56151bf1bc49ccc7bf48cba146194
20053000120,95c2236e9c0ce6593b87f24a217012223ff75e4937f771d8f4bebc6961cd08b1
20053000150,7ca6fa6b16ac8adcba7250ead2c10f380d059540e583036d7005d56ded8ca81f
20053000170,f967ecddc4c3f0175523c4a0a89a49524ac19d9ab1c24cdd7d4c85934fac7ade
20053000020,133b525ff616de491b58d788dfa8803c700f195d2dc4f01a95e4a09cc41dafd1
20159000010,6d87645d14391389498d86adee499ba4e4ad9d2dbb0e1bbfc6ee00851265c1ee
20159000100,6702c533dd400a622c0ef43c324d55d3b53fb609f98cbc2956b08127fbb1064e
20159000110,128ab3027d7256cbbf50057b624cecdc4c4976d7c89668973c0920b0c460ed40
20159000130,eb70ecc056b065836b3a79c697a762b7ae54dbd8df8bafd8d93a64237a825ad7
20159000120,a7ec272452264afb06103d07c17a7ab3caa677240fbc0c5f383905e057729f02
20159000080,5d700228104b61afab742501225cfd60b66227afd5a20ffbe0197f2a59665d32
20159000240,bd4d45b9fd1a8a0b4043a8b65e3678f7986f5e87970be58514d19501c75dc424
20159000260,baf241467c48fa9efab3a17a2ef5993ee4161b32d2414fb43dd32c43f1656c3f
20159000140,7ff3ef5e99518d65f8ee65d83cc9a2445e737fcf4cf687c312183aa736e753e4
20159000070,bb140a5e201c0c256e673455ad74d7625bebc3af98432f9af77e3ebc3f329f6a
20053000200,87e50dbdad86a6132c6f5341a2b7e8837ae4126ac2aa420f1797c1ac94167ce4
20053000010,18d20ee6a970704cffcb04efdc617eabfa7e75fe1ad8db34b0233bb9924c4621
2005300009B,7b36fc6326568c8369a5e8583bdf950b858cb5427a1a9ed29a69ad169a51c22b
20053000070,fc319429ed1d49d806b6990f9dfb632e07237c6bb36c35217d34f0d9f3a49d77
2005300009A,79e79f875a85ba17c2af3bd7ce16eea106d76fe51b93274b1d5d2d5f25770db5
20053000100,38e182c8697dc9a1510b84a88f84948eb188947e152dcca46f8fd6e1b0f0a56f
20053000080,4bfb93cc5a54aa014e9f3f13f28e2cb767e853377464c08bf9975e45b3b6d14a
20053000210,272295dcd30df40facf3b3c0cba3cd061f4ffde92e094e60aecf994a9a97e5a6
20053000030,5f8c424389165cdd19e37142338a9481165c4b5656565d3b84f1abbb0e3e81ac
20053000130,e614f853040fdbbb8c0e84a916fa6893f383fb163e752571d5f6a1f682a2eed0
20053000050,671a0b09f5e224a8b46256d751932dd891b8059e9c47558f2c20484f2d20eedb
20113000090,95091de217e3c894954ee407e37b1a7c91aa53dbdcca1c59b2151278490ec9db
20113000120,424709c528adf02fd568b734f0fe1aa3f4c8e71a755547b11c47ea0dc07191d0
20113900040,af6099e1a73069fef71fa9c6ec92b664de7f0c50467aec649d95ecca84ba2c9d
20113000200,54f4312edc8d0449f9339ba13bf02e63f95845152ca52c091011053a3c7e1bd4
20113900050,381f619fe85b02889e3542849d1124f4656889a2d1262678a1fa080cfb7f560c
20113000180,112cb146e5d2b33fb6289b46c10f4500c01fa98fe9b6e64694cba0bf25c13554
20113000060,8dc6171b5646d2118050b4473ff9b59c9b782f9c1939dd1aeda730f06e2b1f54
20113000310,6d220eb1ca9c408f9492c14c6e36e8f032d407b0686f9de879af1d874a0f60a3
20113000050,33abb3991dc4014884498b85562903c5528a6c3eb6aba13246384130bb0842fb
20113000370,4aab142a15b4919d20c1a4e3ed759561a008b12b8ee0653e7cfaf75d21d1b653
20113000140,5a16a4c6bd70c7e931a9e49fa13d29cb9fe5c52024ad5ae6239aafab32a4adef
20113000150,4e540c7030738c2cbc4a220c802ac5041fc2cfb46b0530a95109b3b236bf435f
20113000160,52abab1f7539d4d8247f50e8cb4f2dd47b8e3be2f4795d300d4abba64a807d56
20113000130,f3a07d15e3a68d3305066076882dd5e4eaa2d482b9e4381a4f908af8ab6b31f0
20169300010,aed044eae323edb5f7dc6ff6b1a6575605acc46b705044ec6fed3439b6189f9d
20169900090,4ad37c520ac817d60430f91bd19617327bb128242eb19a8b56db03468413f24e
20169000490,16bb8c1c444bb070081305246fac4bb4f175e2d52df01810f665ea7eaee883f8
20113000320,a77c78d85be64a884cac37bad60af77d4336267729a43140707abc8ba8ef313e
20169000480,30559bbd2393b8eadb712c0ed54f73df524fba5d485f89847d9f8ff4a6f6376d
20113000020,2a39fe73063b2025aa234787e7038b4eb0dcf9bb7713b8a02bafea3b71488085
20169000090,0a23b4cdf66324b575ec9507514e491bfb1af8565f8513de53326b589dbff48e
2016900046A,e04bbc2375548d65f96a99f4304ef7be2be0c2779802c54913ae4aa09018c674
20169900110,83fc2f3c9f7162532152927a9e1440e23849dc42c7e757388b38cdca29c52dd2
20169900080,85ac16e2b25c626862c7c89b733b1e198a1494fefb866562bb5816a7f82d06ab
20169000440,65da8ce06f2f55332dc8c43e2e5619a91177ef51b47ffea8556da707db26317e
20169000430,1fdd2c8c5e88819098229253f0a7664c4f66578057fa95b02d043d905f39f056
20169000450,74e29a79781cfafc1a3ac75bb33b15fe7d4ded3cae2de253c86b82c2600211ac
20169900070,5b2122e10c1ae0be65c433619c9b928d031a198911bbcce13187eea54a17c68e
20169000520,3f2df75258b19437e6fddc5d917c4e7629872719ba0950ee5224a601b180f0aa
20167000090,256a973ed62d9ba2e65726344a264c4b2a131774fa6800263232eeea18d2b2cc
20167000040,47806f659825c0453ab8321c19306751a29a9f3fd54971b18068e38f20440989
20053000240,e558e9a53130bb61bb3f3ccd0ef1e4054bd5e468f086dcf86c43a04b145d5818
20141000200,36814bbc2833e5dd74667fef0a235774cea939fe087d04bec1b910c3de200b33
20123000210,7997f0378e68a2e7dafa8a01d586c6318fcb0d3de617837314d4b40203fc19d9
20123000090,01d6fd7a79c38bd79eedf444e470a583481d6fc337f27fa343cf11ec71daa314
20123000170,197d05f850d04f60660a9782c63d6a1edacf2550da31b48167136aad1c318bde
20123000300,1b37cd3f93faa4c18b2cf08bdd0e87a507b6aff69b0d33596f91f4d8a4ac38db
20123000100,2c6b61e8fab0cc5f689f67e200fdb8496a208a65dfe194a7d44e6ea3df1a19a0
20123000110,bc08f510583c94641fb06b84c9f0f0ec1abca0cf176e44c2284d41b347670018
20123000150,fc1b03d20aa5ed7a7d2321d481e1a79f4be21e1aa913267b2f7c7c132b1492de
20123000160,9498167201a499e72e53dd7e3187ae7ef697348a092ca0b2bc9ef651778adfd1
20183000160,240ab0bd412f094d8b3b650c854615f1528bf1b781a02ea1a8f5fdce9ef92f54
20183000260,29f0e8702f4a3472bdf9bbd60aa662b874b534a95a3e108c6aeed90c947e1054
20089000080,c7c61a283c432fb50420a8fc1e0be4e611b9c10b75f56f73c9df559d63aa5219
20089000180,998a4c8637da7b403d4d835564664365b3f99c737d51560336cee855fe863c90
20183000190,e2f8a13a009af79a6ce4299b37e28c3fb75700032e0cd3a5cc6050fcc8afcb66
20089000090,0dd315f8e7d8e52cc8a962094f2b12fe1df8547cdfff8947f3a8b46e82870ef2
20089000020,43c43cefff8d4b658a4f506ec2f6b48389868091d895aed779b197ff718cb055
20089000140,8847a05b7a3a1466975c2c4f4b2d0369536e48c6190bf90249503c9ba85177f1
20089000160,5cb8ab958652d1de092f7fc7edeee046c2973ccdaa3f3bde9477345e440d370b
20123000120,372765c289ceb233a8373a5dc731e0a57d514d949cac3834cd8f40debe1eae7c
20123000290,c09caad5092d51466f15e7e738270a0bad738ed768f1b50035138ce7e677e240
20123000270,87e5f0a6951d68eb24428e2e4ae891edcfc463d2036f21634ffaceeec1acf2b6
20123000070,d03693ffe49a197f69eb33683864bbcd56039a413c040b10b19f5fc17afd8b86
2012300006A,3ec9db24e143932038cfddb07b8aed76f8738b4fb1171e287ca83bcc64e0cdcc
20123000040,fc78f06ea883343c77108777fdb8b71cf355b37d5921dabab3d7a62f5475c4c7
2012300006B,2699e44d5cc729615ab5085be782659fc140548fa173860f549d6c22d71d3358
2012300006C,e7f7c50c620feca9b97cf66c0de9615e88df8912db5f756170923d167e51e02c
20123000050,2cd9f72ed71a21e096175ece03fc87c3df2cc3bb9840d21085b28f88c2fd871c
20123000020,21da41f16e2ecc459f1e56bfdc1f945dca8f944c75ac296a6a9ddf17130e1890
2012300006D,929a2950eb34524a075cd229ff359f6c3609c258bca06d4d41e21cb5ff819aae
20123000030,6617165cd1ae2fd86e9068dfcc6c8f5ff80b62865c668c7515b6440646039146
20123000220,c64e9617c7ce6a098a0a9adc347c952f1618b26577fc72ec284347142eb55cfa
20089000030,4d4da343fe74134d07f4a5a2d0cff79016996d72199c4c64375c9ca0aaeebd28
20009000180,eb1ea252d354997ec846e5983dbd923070f3bde66cd7df0dd8d802b0704364bf
20009000160,7ca7600d2571d015f6d128105cb3ce2695b2e0337a7e859815f5219520065d7d
2000900023B,536707d81d9deba4ee9e498c6ae70fc633f5f1da4cb991e6fc1257561a7eeff4
20009000170,0a34f44f0e83c26e5f5241524389aa718c6ea6001b1c8379476e678e022e3cd1
20009000200,ac4940002518d8c2ea0893a62051447feb94375a8918b9278c834dd55098630a
2000900022D,b0f51f7c2908b547168994d525f78a32811d1fdc30788c1f246d972ef4919b64
2000900011B,8e2cbd4dffa35f139cdf98af72191de4224a9f77d994eda9cdc2ae689c5f2038
20009000150,b6415e2aa184c2007a4e1b65b511d99ba33da693005324fd2018130bd091c284
20009000140,bab477fe3ce9d9e4fdfe813bd63a31e2a4ba0e543d6fb3d925073d50f2355238
20009000130,b047a1ae1bc104ac4b70608348eec4f1f291e5445b7464cf4f4bcaebd8300176
20009000120,352a90f06fa4501ca6b4030b7c696795f11f65e773112d869e17ed1d5c18e9c3
20009000340,7537d167d05f2aefcd6592ae019c1d41147693b4a4bbb30efb6ca473426d904e
2000900011A,1f3717446b393f2389726fe3e3dc314f8932daec7e3d11c07a2c098d2f9df69a
20009000210,90ea837a8feb85338d99c19950a927cb334cfb9a07e0f5dca8ad1047991ec7db
2000900022A,5f3b3b53a93dfb4ba5633ab5fe712f23733e812ac85ab13311dbf70083277dcc
2000900022B,ae1b499878f4073f5e7b535d1c8ce9e8801692af11eb49cc8399f22917875325
2000900023A,e4a3d87f8b83c3d2643f82a29a0629f3a760cea79d8718fe954f2e11a99f1025
2000900022E,f913cb1b5e2f6f486c17397282c915b35c2b918f025da722bcd14aeef9b09261
2000900022F,be24b7c6efe56797239ebf1a01cc1160cb32701ac2ceb4063aca2e20511d3987
20009000260,75d9c57f7bf9c937ca2c2078fc17c21264dfb16e69f7a614166bd360089b6b33
20009000250,ef26f1fb7dd5a3f374bbb62769f25295e68c170886b3d3a19fa53e30069a93f6
2000900027B,e077bd3087e6ac755db897be25bf8d7c27bdb1320800bc7452d489fcddac6651
2000900027A,66c879ce8b5615da14d0652eb26362cf2faa519e64ae4d5b78cb70859cdd1f67
20009000240,66c879ce8b5615da14d0652eb26362cf2faa519e64ae4d5b78cb70859cdd1f67
20009000350,fdf061e3c506542c15b6deec2fb5ddc617988a39546321175930b7489be02f36
20009900010,29c4ed9e1cd3880ea03567f877715d171a4d77e6678dbb0b40eca08afcd9eac9
20009000070,bfc64a87c03f29d9fcb5c3390d902e7294aa68a971e5f2bc7c32e5192edfc5f2
20009000040,8711186552d66dc4cd02a4e2db799638b1e5cd7aa2af5a25d90e702ed6a8385d
20009000320,ba44fba914d3aba74ab8cd6cdd6e76785c5a5d9f11685dacf29d548e5c1889f6
20009000360,bc0086182a60b97e7b67147aeab76a0d84652b6997b0fd2a09c54e3c87691fba
20167000030,021e4194e742ea48368b1ade04d9c36199130c97a61c183f6e2bb8035fbe3bcf
20009000020,b494a0d2a48531fe75a299012e60b3203a346f5a9380040f16ce4bd19b3bf1ee
20141000230,36f2af49ed675d802042e12d0b72904612fff4fed6be8d8c6acc8624b3648a81
20141000060,2c8551697239a58a24e96a3074751d50eec56865d120ead7c9962e373d8aff0d
20141000110,87fa837ca95f825e81949272a44c807bf5e12392fcd0a036a7d314935d7d3fb2
20141000080,3c639a277166de405a64246b0d05e826ee1b2442ff9f7818dfc9d92ad34a1154
20183000090,66f6930244d5f366e85968d22576503de785237f560e68e7609902d5c6d7ceda
20183000240,883b1b05f94e31f4d0edcde904a964fe9e7319af536709fae4021e0caef6ff76
20183000040,55bf974061a539479e918bee3a951c130745df9716465fbcb333fbf1c73c12dc
20183000130,c1d3a0275e5a50e613c2109a423fde027206ecdfad71244745f6d9d5f65f3366
20183000140,2bc0c500802bfa0553741cf1b1411756386c3af73dae1a0c50f26f0645113c4c
20183000150,4cbb986360b3d4223336fa88ea00b14e74c1378565258b0c7e2ecf8780f4aeaa
20141000090,f862443920537946028978ac06fa910d3ced1cc315397e73c30d6b279da54d63
20141000240,6d565570967e21280ff6c92ed8c4c079420e4653f383908b1020ff4a62ae8fd9
20141000170,a07ff2598a524f4e9e8dc5c22bc3d77813a4a9e541615afd1222f3ac84ca15a0
20141000160,53f68ebc1285470f9a65adf46e0fd9168a7ed464cc0782d44e65db72fe826c67
20141000120,d1bb50602b8948398d50993bc4072b88ff65c6f32c04616cdd5097b038cfc1cc
20141000070,14357a5ab1da4f0bd1e160f9a8d472f07c721e2d9022f02e6a2a597a1ae7f7ac
20141000180,0437365d977d4afee202ce5bbf44679a2062d820e2c44d869af084c5fec2d4ab
20141000190,e306ea0a722567d35e97c90e5bbf81e474b31b46d0036d4c68f9f41cf76e14d5
20141000010,c35c03d7e325c2ea04c34e25b54ea084de6b2fe4f4f42bbb48cf5006da5eca30
20141000210,6601220e468fa962ed685c7ea4872999aace274f770f4609a4c88aa9f6c9dc56
20183000120,a8845c01c3abf3c7733d84037d4bd6857161f0043db5b299c22cfe36718b954c
20183000010,c2aac3248850cd422753edb66e50f0df1025f5ff66ef7d56a85f2804196351c6
20183000060,883af49470ffa88ce12a0e5b6b9d511ca94c3b61f1a67323639d5dd1e8321a50
20183000050,9c625e59ec8d057eb439500126d5088556d48dfa2a306b3335b478f16f59cf44
20183000100,551f7cee5964d6462a1d18b27e3d1cce8fca2b5cba49286faf373a0e9092e42d
20183000080,c6893c7f7d36470638bec50fc65ffed1eb4d22d7c49c8122a4689d6ac7edd129
20183000030,6a6a421fdb3532a63a4d4d0bdff91feaabf5fe06030a4a7b4164db87dae1df7e
20183000200,e29d5bd405acdb7d7529e947843435749d78c4923eead7b32d9922f7c044c7f8
20039000140,e15778922bac5e03997e0a120b7960e0d55beb1ebc1d5c1aa8f9788a92a79d76
20039000040,2396d56a7f42ea9b92aa944b57f8580398dc22d9acdde9525208d0f4c61729f5
20039000210,358de48e89aabf624e9adf85ef5ad723a21f2c958eb1756c58826211c7fcc8a6
20039000260,8e0c99e6a232e05eb15e010312fe5f25d69a82dd5e62444811aab3eecca7f5f6
20051900070,85a51c1aea44289c1d5df7fe3d270629df90608c45882ced4df4754bda6f1f14
